,Unnamed: 0,Topics,Sentences,Scores,pos,neg,compound,type,Sentiments_GloVe
2280,2280,4, Conversion of large areas of headwater catchments to agriculture and erosion exacerbated by poor soil conservation practices are believed to explain the increase in sediment load observed in the Mara River over the past,"{'neg': 0.083, 'neu': 0.856, 'pos': 0.061, 'compound': -0.2023}",0.061,0.083,-0.2023,NEG,positive
2281,2281,4, For the watershed services in the MRB efcient inltration of resulting in a more uniform ow of river water throughout the watershed protection to prevent erosion and undesirable sediment and protection of riparian buffers to prevent contamination of rivers by resulting in cleaner water for human and wildlife consumption,"{'neg': 0.057, 'neu': 0.866, 'pos': 0.077, 'compound': -0.25}",0.077,0.057,-0.25,NEG,positive
2282,2282,4, Following Zbinden and Lee the decision by an individual farmer to adopt the technology i or not can be formulated as Yi if U i U i Yi if U i U i That the farmer will adopt the water conservation practices if the utility obtained from its implementation i exceeds that of i,"{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.34}",0.077,0.0,0.34,POS,positive
2283,2283,4, The utility that the ith farmer obtains is formally described Ui BnXin where X,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2284,2284,4, Using the utility function described the probability that a farmer might implement a water conservation Pi can be modeled using the following logistic equation and Lee eU i eU i The probability variable is measured as a binary variable with a value of if a response is and of value if the response is Pi is the probability that a farmer implements a the probability that the same farmer does not implement the same practice can be written as,"{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.5859}",0.066,0.0,0.5859,POS,positive
2285,2285,4, For an average Kenyan sample farmer held an average of heads of cattle while an average farmer in the Tanzanian side of the MRB had heads of,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2286,2286,4, We Payment for Watershed Services in the Mara River Basin Table Use of public lands in Kenya and Tanzania Types of public land uses Livestock grazing Fuelwood Charcoal Timber Nontimber forest products Bush meat Herbal medicines Other wildlife products Recreation Other use Kenyan farmer Tanzanian farmer Percentage Frequency N Percentage Frequency N identied ten kinds of public land uses and asked if farmers derived any of those uses Table,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,negative
2287,2287,4, The farmer with larger land should be able to grow more cash crops in addition to subsistence farming and Barrett,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2288,2288,4, in soil and water conservation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2289,2289,4, Bookmark Estimating of Useful Life Time of Nile River Reservoirs Morphodynamics impacts of the Grand Renaissance Dam and heightening of Roseires Dam along the Blue Nile Analysis of River Bank Erosion around Tuti Island Sediment budget and fingerprinting in the Blue Nile Roseires reservoir case study Trend Analysis of Runoff and Sediment Fluxes in the Upper Blue Nile A Combined Analysis of Statistical Models and Landuse Maps Hydrological Controls on Gully Formation in the Ethiopian Highlands Impacts of watershed management on runoff in the Eastern Nile tributaries Theme New Nile Land and Water Use and Livelihoods,"{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.7783}",0.078,0.0,0.7783,POS,negative
2290,2290,4, Soil erosion and conservation decisions in the highlands of World,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2291,2291,4, To realize the sediment Rating Curve has been and to estimate the sediment load at the reservoir from sediment water discharge rating in each time the average discharge is read from the flow duration the sediment for each discharge is read from the,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2292,2292,4, Sediment Yield Estimation The Sediment load to the reservoir is calculated using the sediment rating equation given Qs Then the average yearly sediment yield M sediment deposition estimation using trap efficiency Trap efficiency is defined as the ratio of deposited sediment to total sediment it depended on the sediment fall velocity and flow rate through the reservoir,"{'neg': 0.075, 'neu': 0.844, 'pos': 0.081, 'compound': 0.1027}",0.081,0.075,0.1027,POS,positive
2293,2293,4, The sediment volume deposited calculated using trap efficiency and total sediment it is M,"{'neg': 0.146, 'neu': 0.696, 'pos': 0.158, 'compound': 0.0516}",0.158,0.146,0.0516,POS,positive
2294,2294,4, The sediment material originates mainly from heavy erosion in the upper catchment area in,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2295,2295,4, SEDIMENT INFLOW TO SUDAN The Blue Nile brings considerable amounts of sediment during its flood season,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2296,2296,4, This sediment material originates mainly from heavy erosion in the upper catchments in,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2297,2297,4, The suspended sediment accounts for approximately of the total sediment load in the Blue,"{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.4767}",0.0,0.193,-0.4767,NEG,positive
2298,2298,4, This is equivalent to a suspended sediment yield of for the Blue Nile catchment above,"{'neg': 0.193, 'neu': 0.807, 'pos': 0.0, 'compound': -0.4767}",0.0,0.193,-0.4767,NEG,positive
2299,2299,4, Availability of sediment data opens large research opportunities in the field of sediment hydraulics and,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.3818}",0.157,0.0,0.3818,POS,positive
2300,2300,4, Sudan could benefit from the Eastern Nile watershed management project in terms of sediment,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.4588}",0.188,0.0,0.4588,POS,positive
2301,2301,4, Geophysical and their Influence on the Nile River Erosion and Surveyof Literatureand Data Inventory in Watershed Erosion and Sediment,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2302,2302,4, The pattern of the sediment water level and sediment load has been addressed in details at the selected,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2303,2303,4, The increase in sediment load in the last two years is due to high values of sediment concentration in addition to high flows released during the peak of sediment concentration in,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.6124}",0.147,0.0,0.6124,POS,positive
2304,2304,4, The increase of the sediment load during the past years could be attributed to the modified runoff process associated with landuse change that exacerbated the soil erosion in the,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.3182}",0.076,0.0,0.3182,POS,positive
2305,2305,4, Both runoff and sediment fluxes from the Upper Blue Nile basin show an increasing,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2306,2306,4, Petrology of Nile River sands and sediment budgets and erosion Earth and Planetary Science,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2307,2307,4, Survey of litrature and data inventery in watershed erosion and sediment Nile basin Capacity Buliding,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2308,2308,4, Conservation measures to stop gully erosion have been largely,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}",0.0,0.216,-0.296,NEG,positive
2309,2309,4, A case study of gully erosion in the Ethiopian The Warke,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2310,2310,4, Watershed changes are impacts on a watershed et,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2311,2311,4, In the case of testplots on degraded where soils were shallow due to soil erosion the runoff coefficients had a range from,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.4215}",0.0,0.123,-0.4215,NEG,positive
2312,2312,4, Parallel to the testplot measurements since the Soil Conservation Research Programme was also monitoring runoff and sediment loss from experimental catchments with sizes between and hectares,"{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.3182}",0.0,0.084,-0.3182,NEG,positive
2313,2313,4, Sediment in the Nile River,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2314,2314,4, International Hydrological International Sediment,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2315,2315,4, Transboundary effects of soil erosion and conservation in the Nile,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2316,2316,4, Landscape dynamics and soil erosion process modelling in the Ethiopian,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}",0.189,0.0,0.2732,POS,positive
2317,2317,4, World Soil Erosion and Cambridge Studies in Applied Ecology and Resource,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2318,2318,4, effects of watershed management on surface runoff and sediment loss in the Ethiopian,"{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3182}",0.0,0.161,-0.3182,NEG,positive
2319,2319,4, This all has resulted in an increase in soil erosion over the last,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}",0.161,0.0,0.3182,POS,positive
2320,2320,4, Soil Erosion and Conservation Decisions in the Highlands of Sciences Sociétés,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2321,2321,4, The objective of this study is to examine runoff and erosion mechanism in Blue Nile to develop a parameter efficient,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4215}",0.135,0.0,0.4215,POS,positive
2322,2322,4, The erosion model with only two parameters resulted in a NSE of,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2323,2323,4, For the gauged water flows and sediment loads were derived from the available flow and sediment,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2324,2324,4, Average monthly sediment concentration in the Blue Nile River downstream of Sennar Dam International Journal of Sediment,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2325,2325,4, These methods calculations from suspended sediment data at gauging estimations of gross soil erosion and sediment delivery analyses of reservoir sedimentation and estimations of sediment transport using sediment transport formulas et,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.7351}",0.0,0.176,-0.7351,NEG,positive
2326,2326,4, The sediment loads derived from suspended sediment data were compared to the results of SWAT at given,"{'neg': 0.162, 'neu': 0.838, 'pos': 0.0, 'compound': -0.4767}",0.0,0.162,-0.4767,NEG,positive
2327,2327,4, Data analysis Sediment rating curve is general representation for the relationship between either suspended sediment concentration or suspended sediment load and stream flow discharge Zhang et,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.7351}",0.0,0.205,-0.7351,NEG,positive
2328,2328,4, Sediment transport processes are simulated via soil erosion and sediment transport from the hillslopes of the catchment and the sediment processes in the stream channel et,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2329,2329,4, The sediment transported to the main channel in a given day depends on the amount of sediment load generated in the HRU in that the sediment stored or lagged from previous the surface runoff lag coefficient and the time of concentration for the,"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.5574}",0.0,0.103,-0.5574,NEG,positive
2330,2330,4, This work allowed recognising the subbasin providing the largest sediment yield is Jemma and the subbasin providing the lowest sediment yield is,"{'neg': 0.11, 'neu': 0.89, 'pos': 0.0, 'compound': -0.3818}",0.0,0.11,-0.3818,NEG,positive
2331,2331,4, Petrology of Nile River sands Ethiopia and Sediment budgets and erosion,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2332,2332,4, Proceedings of Erosion and Sediment Transport Measurement of the Florence June,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2333,2333,4, Natural Resources Conservation,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.556,0.0,0.3612,POS,negative
2334,2334,4, Modeling of soil erosion and sediment transport in the Blue Nile Basin using the open model terface,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2335,2335,4, International Journal of Sediment Research,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,negative
2336,2336,4, WASHMO had been used to determine volume of water runoff and sediment yield from,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2337,2337,4, With conservation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2338,2338,4, The Cover or Conservation Practice factors for the watershed was determined from,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.34}",0.179,0.0,0.34,POS,positive
2339,2339,4, The resulted water discharge in and sediment yield in tons for the first watershed is shown in the following H Y D R O L O G I C A L S Y S T E M S Proceedings of the PROGRAM WASHED WATERSHED MODELLING PROGRAM TO DETERMINE RUNOFF HYDROGRAPHS AND SEDIMENTGRAPHS FOR SMALL CATCHMENTS COMPANY DOING ANALYSIS MTC ENGINEER ASHOUR DATE CLIENT MTC PROJECT DESCRIPTION SEDIMENT CALCULATION MAJOR WATERSHED NAME WATERSHED THE INPUT DATA FILE IS THE FLOOD HYDROGRAPH AND SEDIMENTGRAPH IS STORED IN FILE Proceedings of the WATERSHED CONDITIONS AT WATERSHED GLOBAL PARAMETERS RAINFALL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2340,2340,4, PEAK SEDIMENT CONCENTRATION,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2341,2341,4, The resulted water discharge in and sediment yield in tons for the Blue Nile watershed is shown in the following STORM HYDROGRAPH FOR WATERSHED WATERSHED TOTAL AREA OF THE WATERSHED ha THE DEPTH OF WATER ON WATERSHED,"{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.34}",0.062,0.0,0.34,POS,positive
2342,2342,4, NUMBER OF RUNOFF VALUES Proceedings of the STORM HYDROGRAPH GENERATED FROM START OF RUNOFF Proceedings of the STORM SEDIMENTGRAPH FOR WATERSHED WATERSHED TOTAL SEDIMENT YIELD,"{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.6669}",0.192,0.0,0.6669,POS,positive
2343,2343,4, Predicting rainfall Erosion A guide to conservation,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2344,2344,4, As a while soil erosion and land degradation are the problem in the upstream siltation and water quality pollution are downstream,"{'neg': 0.253, 'neu': 0.747, 'pos': 0.0, 'compound': -0.7269}",0.0,0.253,-0.7269,NEG,positive
2345,2345,4, Surface runoff was estimated using the Soil Conservation curve number,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.0772}",0.126,0.0,0.0772,POS,positive
2346,2346,4, Spatial delineation of soil erosion vulnerability in the Lake Tana,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2263}",0.0,0.174,-0.2263,NEG,positive
2347,2347,4, discharge and erosion for the Abay with a simple,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2348,2348,4, ternational Sediment,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2349,2349,4, He further assured that Egyptian farmer the issue of Nile is matter of life and and not a choice of,"{'neg': 0.0, 'neu': 0.825, 'pos': 0.175, 'compound': 0.3818}",0.175,0.0,0.3818,POS,positive
2350,2350,4, Conservation Strategy of Ethiopia The conservation strategy of for,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
2351,2351,4, In order to predict the reservoir sediment deposition evaluate its consequences on the reservoir yield and identify appropriate reservoir sediment management accurate quantification of long term average sediment yield is,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL,positive
